1040,1533130511,940,1,1128,970,722,1170
1040,1533130511,950,2,1128,970,960,1284
1040,1533130511,960,3,1128,1200,966,1264
1040,1533130511,970,4,1128,1280,820,1228
1040,1533130511,980,5,1128,1199,914,1391
1040,1533130511,990,6,1128,1416,1062,1524
1040,1533130512,0,7,1128,1296,1069,1512
1040,1533130512,10,8,1128,1307,1227,1421
1040,1533130512,20,9,1128,1256,1233,1037
1040,1533130512,30,10,1129,1429,1317,1382
1040,1533130512,40,11,1129,1320,1011,1396
1040,1533130512,50,12,1129,996,836,1304
1040,1533130512,60,13,1129,792,673,1390
1040,1533130512,70,14,1129,1021,919,1083
1040,1533130512,80,15,1129,851,700,1086
1040,1533130512,90,16,1129,793,921,1244
1040,1533130512,100,17,1128,1183,1150,959
1040,1533130512,110,18,1128,996,881,1081
1040,1533130512,120,19,1128,1110,990,1175
1040,1533130512,130,20,1129,936,1060,1388
1040,1533130512,140,21,1129,1255,1079,991
1040,1533130512,150,22,1129,1405,1096,991
1040,1533130512,160,23,1129,1333,1095,1164
1040,1533130512,170,24,1129,1468,1115,1259
1040,1533130512,180,25,1128,1377,1105,1259
1040,1533130512,190,26,1128,1337,897,1384
1040,1533130512,200,27,1128,990,915,991
1040,1533130512,210,28,1128,1154,986,871
1040,1533130512,220,29,1128,1156,1004,1059
1040,1533130512,230,30,1128,1273,1210,1207
1040,1533130512,240,31,1128,972,1095,894
1040,1533130512,250,32,1128,1130,1226,831
1040,1533130512,260,33,1127,1138,1255,1070
1040,1533130512,270,34,1127,1399,1255,1336
1040,1533130512,280,35,1127,1045,1153,1246
1040,1533130512,290,36,1127,1320,973,1260
1040,1533130512,300,37,1127,1237,994,1408
1040,1533130512,310,38,1127,1310,881,1354
1040,1533130512,320,39,1127,946,923,1297
1040,1533130512,330,40,1127,1290,1037,1014
1040,1533130512,340,41,1129,984,960,1261
1040,1533130512,350,42,1130,1177,1104,1315
1040,1533130512,360,43,1130,1219,1106,947
1040,1533130512,370,44,1129,1412,1248,1202
1040,1533130512,380,45,1129,1083,1253,1377
1040,1533130512,390,46,1129,930,1349,1045
1040,1533130512,400,47,1129,1205,1225,1285
1040,1533130512,410,48,1126,1385,1022,945
1040,1533130512,420,49,1126,1391,822,1075
1040,1533130512,430,50,1123,1076,975,922
1040,1533130512,440,51,1122,1156,1123,1258
1040,1533130512,460,52,1122,1194,1113,1213
1040,1533130512,470,53,1126,1260,921,1208
1040,1533130512,480,54,1126,1234,764,1208
1040,1533130512,490,55,1126,988,686,1244
1040,1533130512,500,56,1126,1099,892,1235
1040,1533130512,510,57,1126,1192,778,970
1040,1533130512,520,58,1126,1198,659,789
1040,1533130512,530,59,1126,1253,660,789
1040,1533130512,540,60,1126,1381,858,1033
1040,1533130512,550,61,1125,1364,1019,904
1040,1533130512,560,62,1125,1435,1014,1062
1040,1533130512,570,63,1125,1354,1059,1157
1040,1533130512,580,64,1125,1324,1058,1340
1040,1533130512,590,65,1125,1324,1229,1498
1040,1533130512,600,66,1125,1001,1111,1484
1040,1533130512,610,67,1125,1114,1132,1362
1040,1533130512,620,68,1125,868,1071,1278
1040,1533130512,630,69,1125,1063,924,967
1040,1533130512,640,70,1125,817,924,801
1040,1533130512,650,71,1125,1078,1020,1068
1040,1533130512,660,72,1126,1190,850,795
1040,1533130512,670,73,1126,1208,974,1231
1040,1533130512,680,74,1126,954,987,1230
1040,1533130512,690,75,1126,1132,1212,1016
1040,1533130512,700,76,1126,1345,1143,824
1040,1533130512,710,77,1126,1287,1143,1243
1040,1533130512,720,78,1126,1285,1266,1221
1040,1533130512,730,79,1126,1433,1266,1291
1040,1533130512,740,80,1126,1028,924,1291
1040,1533130512,750,81,1126,1154,835,1396
1040,1533130512,760,82,1128,898,901,1013
1040,1533130512,770,83,1128,810,901,870
1040,1533130512,780,84,1128,1040,1111,766
1040,1533130512,790,85,1128,1326,1139,1031
1040,1533130512,800,86,1128,995,1128,794
1040,1533130512,810,87,1128,1131,1153,1230
1040,1533130512,820,88,1127,915,899,1317
1040,1533130512,830,89,1127,1225,851,1474
1040,1533130512,840,90,1126,931,1048,1075
1040,1533130512,850,91,1126,1293,1100,904
1040,1533130512,860,92,1126,970,1125,1086
1040,1533130512,870,93,1126,1131,1158,1358
1040,1533130512,880,94,1126,1329,1285,1256
1040,1533130512,890,95,1126,1453,1042,1409
1040,1533130512,900,96,1126,1453,1176,1280
1040,1533130512,910,97,1126,1291,1176,1016
1040,1533130512,920,98,1126,1282,1194,1153
1040,1533130512,930,99,1126,1336,1215,1388
1040,1533130512,940,100,1126,1265,1278,990
1040,1533130512,950,101,1126,1266,1208,1304
1040,1533130512,960,102,1125,967,1258,1393
1040,1533130513,460,103,1125,965,579,689
1040,1533130513,470,104,1125,1318,645,1031
1040,1533130513,480,105,1125,1289,965,1157
1040,1533130513,490,106,1123,1063,1040,1256
1040,1533130513,500,107,1123,1116,834,1238
1040,1533130513,510,108,1123,1205,981,1243
1040,1533130513,520,109,1122,1235,1112,941
1040,1533130513,530,110,1122,1300,895,823
1040,1533130513,540,111,1122,1384,990,740
1040,1533130513,550,112,1122,1347,1052,1079
1040,1533130513,560,113,1122,1263,1194,1195
1040,1533130513,570,114,1122,1447,1004,936
1040,1533130513,580,115,1122,1446,1137,1096
1040,1533130513,590,116,1124,1136,906,885
1040,1533130513,600,117,1124,871,928,749
1040,1533130513,610,118,1124,1110,1031,1103
1040,1533130513,620,119,1124,1179,835,799
1040,1533130513,630,120,1125,928,952,1078
1040,1533130513,640,121,1125,1117,1042,1324
1040,1533130513,650,122,1125,949,1205,1506
1040,1533130513,660,123,1125,839,918,1506
1040,1533130513,670,124,1125,1027,837,1299
